code,name,name_short,name_tv,gender,function,country_code,country,country_full,nationality,nationality_full,nationality_code,height,weight,disciplines,events,birth_date
1935923,HUSKE Torri,HUSKE T,Torri HUSKE,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Women's 100m Butterfly"", ""Women's 100m Freestyle"", ""Women's 4 x 100m Freestyle Relay"", ""Women's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay']",2002-12-07
1935927,JOHNSTON David,JOHNSTON D,David JOHNSTON,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Men's 1500m Freestyle""]",2001-10-28
1935928,JONES Keaton,JONES K,Keaton JONES,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Men's 200m Backstroke""]",2004-10-13
1935929,KALISZ Chase,KALISZ C,Chase KALISZ,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Men's 400m Individual Medley""]",1994-03-07
1935931,KIBLER Drew,KIBLER D,Drew KIBLER,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Men's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",2000-03-09
1935932,KING Lilly,KING L,Lilly KING,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Women's 100m Breaststroke"", ""Women's 200m Breaststroke"", ""Women's 4 x 100m Medley Relay""]",1997-02-10
1935933,KING Matt,KING M,Matt KING,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Men's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",2002-02-19
1935938,LEDECKY Katie,LEDECKY K,Katie LEDECKY,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Women's 1500m Freestyle"", ""Women's 400m Freestyle"", ""Women's 4 x 200m Freestyle Relay"", ""Women's 800m Freestyle""]",1997-03-17
1935943,MADDEN Paige,MADDEN P,Paige MADDEN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Women's 400m Freestyle"", ""Women's 4 x 200m Freestyle Relay"", ""Women's 800m Freestyle""]",1998-10-22
1935945,MANUEL Simone,MANUEL S,Simone MANUEL,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", ""Women's 4 x 200m Freestyle Relay"", ""Women's 50m Freestyle""]",1996-08-02
1935947,MATHENY Josh,MATHENY J,Josh MATHENY,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Men's 200m Breaststroke""]",2002-10-16
1935957,MURPHY Ryan,MURPHY R,Ryan MURPHY,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Men's 100m Backstroke"", ""Men's 200m Backstroke"", ""Men's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay']",1995-07-02
1935967,PEPLOWSKI Anna,PEPLOWSKI A,Anna PEPLOWSKI,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Women's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",2002-09-25
1935968,PIERONI Blake,PIERONI B,Blake PIERONI,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Men's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",1995-11-15
1935978,SHACKELL Aaron,SHACKELL A,Aaron SHACKELL,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Men's 400m Freestyle""]",2004-09-08
1935979,SHACKELL Alex,SHACKELL A,Alex SHACKELL,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Women's 200m Butterfly"", ""Women's 4 x 100m Medley Relay"", ""Women's 4 x 200m Freestyle Relay""]",2006-11-13
1935982,SMITH Kieran,SMITH K,Kieran SMITH,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Men's 400m Freestyle"", ""Men's 4 x 200m Freestyle Relay""]",2000-05-20
1935984,SMITH Regan,SMITH R,Regan SMITH,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Women's 100m Backstroke"", ""Women's 200m Backstroke"", ""Women's 200m Butterfly"", ""Women's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay']",2002-02-09
1935992,SWANSON Charlie,SWANSON C,Charlie SWANSON,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Men's 100m Breaststroke"", ""Men's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay']",1998-02-20
1935996,URLANDO Luca,URLANDO L,Luca URLANDO,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Men's 200m Butterfly""]",2002-03-16
1935997,WALSH Alex,WALSH A,Alex WALSH,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Women's 200m Individual Medley""]",2001-07-31
1935998,WALSH Gretchen,WALSH G,Gretchen WALSH,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Women's 100m Butterfly"", ""Women's 100m Freestyle"", ""Women's 4 x 100m Freestyle Relay"", ""Women's 4 x 100m Medley Relay"", ""Women's 50m Freestyle"", 'Mixed 4 x 100m Medley Relay']",2003-01-29
1935999,WEBER Emma,WEBER E,Emma WEBER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Women's 100m Breaststroke"", ""Women's 4 x 100m Medley Relay""]",2004-01-13
1936000,WEINSTEIN Claire,WEINSTEIN C,Claire WEINSTEIN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Women's 200m Freestyle"", ""Women's 4 x 200m Freestyle Relay""]",2007-03-01
1936001,WEYANT Emma,WEYANT E,Emma WEYANT,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Women's 400m Individual Medley""]",2001-12-24
1936004,WHITLOCK Luke,WHITLOCK L,Luke WHITLOCK,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0.0,['Swimming'],"[""Men's 800m Freestyle""]",2006-03-08
1936119,FARRO Chloe,FARRO C,Chloe FARRO,Female,Athlete,ARU,Aruba,Aruba,Netherlands,Netherlands,NED,0,0.0,['Swimming'],"[""Women's 50m Freestyle""]",2003-06-19
1936247,TARERE Josh,TARERE J,Josh TARERE,Male,Athlete,PNG,Papua New Guinea,Papua New Guinea,Papua New Guinea,Papua New Guinea,PNG,0,0.0,['Swimming'],"[""Men's 100m Freestyle""]",2000-01-31
1936257,VELE Georgia-Leigh,VELE G-L,Georgia-Leigh VELE,Female,Athlete,PNG,Papua New Guinea,Papua New Guinea,Papua New Guinea,Papua New Guinea,PNG,0,0.0,['Swimming'],"[""Women's 50m Freestyle""]",1998-12-11
1937328,PUDAR Lana,PUDAR L,Lana PUDAR,Female,Athlete,BIH,Bosnia & Herzegovina,Bosnia and Herzegovina,Bosnia & Herzegovina,Bosnia and Herzegovina,BIH,0,0.0,['Swimming'],"[""Women's 100m Butterfly"", ""Women's 200m Butterfly""]",2006-01-19
1937494,MAIER Nicole,MAIER N,Nicole MAIER,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,0,0.0,['Swimming'],"[""Women's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",2000-04-09
1937589,LEKIC Jovan,LEKIC J,Jovan LEKIC,Male,Athlete,BIH,Bosnia & Herzegovina,Bosnia and Herzegovina,Bosnia & Herzegovina,Bosnia and Herzegovina,BIH,0,0.0,['Swimming'],"[""Men's 400m Freestyle""]",2003-09-29
1938941,RACH Christina,RACH C,Christina RACH,Female,Athlete,ERI,Eritrea,Eritrea,Eritrea,Eritrea,ERI,0,0.0,['Swimming'],"[""Women's 50m Freestyle""]",2007-09-25
1939081,OWUSU Aaron Ghebre,OWUSU AG,Aaron Ghebre OWUSU,Male,Athlete,ERI,Eritrea,Eritrea,Eritrea,Eritrea,ERI,0,0.0,['Swimming'],"[""Men's 50m Freestyle""]",2006-10-13
1939988,DEANS Caitlin,DEANS C,Caitlin DEANS,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Swimming'],"[""Women's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",1999-12-05
1939990,OUWEHAND Vanessa Hazel,OUWEHAND VH,Vanessa Hazel OUWEHAND,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Swimming'],"[""Women's 100m Butterfly""]",1999-12-30
1939992,TOREPE-ORMSBY Taiko,TOREPE-ORMSBY T,Taiko TOREPE-ORMSBY,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Swimming'],"[""Men's 50m Freestyle""]",2003-08-16
1939993,FOLLOWS Kane,FOLLOWS K,Kane FOLLOWS,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Swimming'],"[""Men's 100m Backstroke"", ""Men's 200m Backstroke""]",1997-05-27
1939996,TRANSOM Laticia-Leigh,TRANSOM LL,Laticia-Leigh TRANSOM,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Swimming'],"[""Women's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",2001-04-10
1940003,THOMAS Eve,THOMAS E,Eve THOMAS,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Swimming'],"[""Women's 1500m Freestyle"", ""Women's 400m Freestyle"", ""Women's 4 x 200m Freestyle Relay"", ""Women's 800m Freestyle""]",2001-02-09
1940004,CLAREBURT Lewis,CLAREBURT L,Lewis CLAREBURT,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Swimming'],"[""Men's 200m Butterfly"", ""Men's 200m Individual Medley"", ""Men's 400m Individual Medley""]",1999-07-04
1940010,GRAY Cameron,GRAY C,Cameron GRAY,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Swimming'],"[""Men's 100m Butterfly"", ""Men's 100m Freestyle""]",2003-08-13
1940014,FAIRWEATHER Erika,FAIRWEATHER E,Erika FAIRWEATHER,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0,0.0,['Swimming'],"[""Women's 200m Freestyle"", ""Women's 400m Freestyle"", ""Women's 4 x 200m Freestyle Relay"", ""Women's 800m Freestyle""]",2003-12-31
1941821,JAOUADI Ahmed,JAOUADI A,Ahmed JAOUADI,Male,Athlete,TUN,Tunisia,Tunisia,Tunisia,Tunisia,TUN,0,0.0,"['Marathon Swimming', 'Swimming']","[""Men's 10km"", ""Men's 1500m Freestyle"", ""Men's 400m Freestyle"", ""Men's 800m Freestyle""]",2005-05-30
1942214,GATT Sasha,GATT S,Sasha GATT,Female,Athlete,MLT,Malta,Malta,Malta,Malta,MLT,0,0.0,['Swimming'],"[""Women's 1500m Freestyle""]",2005-06-22
1944073,GASPARD Florine,GASPARD F,Florine GASPARD,Female,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,0,0.0,['Swimming'],"[""Women's 50m Freestyle""]",2001-12-28
1944095,JIMENEZ Elizabeth,JIMENEZ E,Elizabeth JIMENEZ,Female,Athlete,DOM,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,DOM,0,0.0,['Swimming'],"[""Women's 100m Backstroke""]",2006-02-09
1944110,NUNEZ Javier,NUNEZ J,Javier NUNEZ,Male,Athlete,DOM,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,DOM,0,0.0,['Swimming'],"[""Men's 100m Freestyle""]",2007-04-04
1944115,de BEVER McKenna,de BEVER M,McKenna de BEVER,Female,Athlete,PER,Peru,Peru,Peru,Peru,PER,0,0.0,['Swimming'],"[""Women's 200m Individual Medley""]",1996-06-05
1944157,VARGAS Joaquin,VARGAS J,Joaquin VARGAS,Male,Athlete,PER,Peru,Peru,Peru,Peru,PER,0,0.0,['Swimming'],"[""Men's 400m Freestyle""]",2002-02-19
1944802,UHI Alan Koti Lopeti,UHI AKL,Alan Koti Lopeti UHI,Male,Athlete,TGA,Tonga,Tonga,Tonga,Tonga,TGA,0,0.0,['Swimming'],"[""Men's 100m Backstroke""]",2005-10-16
1944821,DAY Noelani Malia,DAY NM,Noelani Malia DAY,Female,Athlete,TGA,Tonga,Tonga,Tonga,Tonga,TGA,0,0.0,['Swimming'],"[""Women's 50m Freestyle""]",2003-04-24
1945125,ZHANG Yufei,ZHANG Y,ZHANG Yufei,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Women's 100m Butterfly"", ""Women's 200m Butterfly"", ""Women's 4 x 100m Freestyle Relay"", ""Women's 4 x 100m Medley Relay"", ""Women's 50m Freestyle"", 'Mixed 4 x 100m Medley Relay']",1998-04-19
1945127,SUN Jiajun,SUN J,SUN Jiajun,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Men's 100m Butterfly"", ""Men's 100m Breaststroke"", ""Men's 4 x 100m Medley Relay""]",2000-08-01
1945128,QIN Haiyang,QIN H,QIN Haiyang,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Men's 100m Breaststroke"", ""Men's 200m Breaststroke"", ""Men's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay']",1999-05-17
1945132,XU Jiayu,XU J,XU Jiayu,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Men's 100m Backstroke"", ""Men's 200m Backstroke"", ""Men's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay']",1995-08-19
1945134,WANG Haoyu,WANG H,WANG Haoyu,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Men's 100m Freestyle"", ""Men's 4 x 100m Freestyle Relay""]",2005-07-27
1945137,CHEN Juner,CHEN J,CHEN Juner,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Men's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",2004-02-17
1945138,NIU Guangsheng,NIU G,NIU Guangsheng,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Men's 200m Butterfly"", ""Men's 4 x 200m Freestyle Relay""]",2004-06-09
1945141,DONG Zhihao,DONG Z,DONG Zhihao,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Men's 200m Breaststroke""]",2005-03-31
1945144,JI Xinjie,JI X,JI Xinjie,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Men's 200m Freestyle"", ""Men's 4 x 100m Freestyle Relay"", ""Men's 4 x 200m Freestyle Relay""]",1997-10-27
1945146,ZHANG Zhanshuo,ZHANG Z,ZHANG Zhanshuo,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Men's 400m Freestyle"", ""Men's 400m Individual Medley"", ""Men's 4 x 200m Freestyle Relay"", ""Men's 800m Freestyle""]",2007-05-14
1945148,PAN Zhanle,PAN Z,PAN Zhanle,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Men's 100m Freestyle"", ""Men's 200m Freestyle"", ""Men's 4 x 100m Freestyle Relay"", ""Men's 4 x 100m Medley Relay"", ""Men's 4 x 200m Freestyle Relay"", 'Mixed 4 x 100m Medley Relay']",2004-08-04
1945149,WANG Changhao,WANG C,WANG Changhao,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Men's 100m Butterfly"", ""Men's 4 x 100m Medley Relay""]",2002-08-01
1945150,FEI Liwei,FEI L,FEI Liwei,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Men's 1500m Freestyle"", ""Men's 400m Freestyle"", ""Men's 4 x 200m Freestyle Relay"", ""Men's 800m Freestyle""]",2003-03-12
1945157,WANG Xueer,WANG X,WANG Xueer,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Women's 100m Backstroke"", ""Women's 4 x 100m Medley Relay""]",1998-01-15
1945159,YANG Junxuan,YANG J,YANG Junxuan,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Women's 100m Freestyle"", ""Women's 200m Freestyle"", ""Women's 4 x 100m Freestyle Relay"", ""Women's 4 x 100m Medley Relay"", ""Women's 4 x 200m Freestyle Relay"", 'Mixed 4 x 100m Medley Relay']",2002-01-26
1945161,GAO Weizhong,GAO W,GAO Weizhong,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Women's 1500m Freestyle""]",2008-03-18
1945164,YU Yiting,YU Y,YU Yiting,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Women's 200m Individual Medley"", ""Women's 4 x 100m Freestyle Relay"", ""Women's 4 x 100m Medley Relay""]",2005-09-05
1945166,PENG Xuwei,PENG X,PENG Xuwei,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Women's 200m Backstroke""]",2003-01-15
1945169,LI Bingjie,LI B,LI Bingjie,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Women's 1500m Freestyle"", ""Women's 200m Freestyle"", ""Women's 400m Freestyle"", ""Women's 4 x 200m Freestyle Relay"", ""Women's 800m Freestyle""]",2002-03-03
1945171,GE Chutong,GE C,GE Chutong,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Women's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",2003-09-23
1945186,WANG Shun,WANG S,WANG Shun,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Men's 200m Individual Medley""]",1994-02-11
1945200,TANG Qianting,TANG Q,TANG Qianting,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Women's 100m Breaststroke"", ""Women's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay']",2004-03-14
1945201,YANG Chang,YANG C,YANG Chang,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Women's 100m Breaststroke""]",2001-09-16
1945202,WAN Letian,WAN L,WAN Letian,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Women's 100m Backstroke"", ""Women's 4 x 100m Medley Relay""]",2004-08-12
1945206,WU Qingfeng,WU Q,WU Qingfeng,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Women's 100m Freestyle"", ""Women's 4 x 100m Freestyle Relay"", ""Women's 4 x 100m Medley Relay"", ""Women's 50m Freestyle""]",2003-01-28
1945208,CHEN Luying,CHEN L,CHEN Luying,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Women's 200m Butterfly""]",2006-11-11
1945214,YE Shiwen,YE S,YE Shiwen,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Women's 200m Breaststroke"", ""Women's 200m Individual Medley""]",1996-03-01
1945222,KONG Yaqi,KONG Y,KONG Yaqi,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Women's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",2008-01-24
1945223,LIU Yaxin,LIU Y,LIU Yaxin,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Women's 400m Freestyle"", ""Women's 4 x 200m Freestyle Relay""]",1999-06-16
1945224,TANG Muhan,TANG M,TANG Muhan,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Women's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",2003-09-04
1945230,CHENG Yujie,CHENG Y,CHENG Yujie,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0,0.0,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",2005-09-22
1945588,JOHNSON Moesha,JOHNSON M,Moesha JOHNSON,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,"['Marathon Swimming', 'Swimming']","[""Women's 10km"", ""Women's 1500m Freestyle""]",1997-09-19
1946143,CONNOR Abbey Lee,CONNOR AL,Abbey Lee CONNOR,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Swimming'],"[""Women's 200m Butterfly""]",2005-04-21
1946146,PERKINS Alexandria,PERKINS A,Alexandria PERKINS,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Swimming'],"[""Women's 100m Butterfly"", ""Women's 4 x 100m Medley Relay""]",2000-07-27
1946150,TITMUS Ariarne,TITMUS A,Ariarne TITMUS,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Swimming'],"[""Women's 200m Freestyle"", ""Women's 400m Freestyle"", ""Women's 4 x 200m Freestyle Relay"", ""Women's 800m Freestyle""]",2000-09-07
1946153,ARMBRUSTER Ben,ARMBRUSTER B,Ben ARMBRUSTER,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Swimming'],"[""Men's 100m Butterfly"", ""Men's 4 x 100m Medley Relay"", ""Men's 50m Freestyle""]",2002-05-10
1946155,WOODWARD Bradley,WOODWARD B,Bradley WOODWARD,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Swimming'],"[""Men's 100m Backstroke"", ""Men's 200m Backstroke""]",1998-07-05
1946156,SMITH Brendon,SMITH B,Brendon SMITH,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Swimming'],"[""Men's 400m Individual Medley""]",2000-07-04
1946157,THROSSELL Brianna,THROSSELL B,Brianna THROSSELL,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Swimming'],"[""Women's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",1996-02-10
1946159,CAMPBELL Bronte,CAMPBELL B,Bronte CAMPBELL,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",1994-05-14
1946161,McEVOY Cameron,McEVOY C,Cameron McEVOY,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Swimming'],"[""Men's 50m Freestyle""]",1994-05-13
1946172,WINNINGTON Elijah,WINNINGTON E,Elijah WINNINGTON,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Swimming'],"[""Men's 400m Freestyle"", ""Men's 4 x 200m Freestyle Relay"", ""Men's 800m Freestyle""]",2000-05-05
1946173,DEKKERS Elizabeth,DEKKERS E,Elizabeth DEKKERS,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Swimming'],"[""Women's 200m Butterfly""]",2004-05-06
1946174,RAMSAY Ella,RAMSAY E,Ella RAMSAY,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Swimming'],"[""Women's 200m Breaststroke"", ""Women's 200m Individual Medley"", ""Women's 400m Individual Medley"", ""Women's 4 x 100m Medley Relay""]",2004-07-12
1946177,McKEON Emma,McKEON E,Emma McKEON,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0.0,['Swimming'],"[""Women's 100m Butterfly"", ""Women's 4 x 100m Freestyle Relay"", ""Women's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay']",1994-05-24
